,journalName,journalId,doi,title,pubDay,pubMonth,pubYear,codeLink,codeText,pubDate
0,Scientific Data,41597,10.1038/s41597-019-0151-1,"AqSolDB, a curated reference set of aqueous solubility and 2D descriptors for a diverse set of compounds",8,8,2019,,"[{'sup': {'xref': {'@ref-type': 'bibr', '@rid': 'CR25', '#text': '25'}}, '#text': 'The reproducibility of the curation algorithm can be verified by executing the provided scripts on Code Ocean. The code has been developed and tested using Python 3.5 on Linux operating system and is available under the MIT license.'}, {'ext-link': {'@xlink:href': 'http://www.rdkit.org', '@ext-link-type': 'uri', '#text': 'http://www.rdkit.org'}, '#text': 'The RDKit cheminformatics software is freely available under the BSD licence ().'}, {'ext-link': {'@xlink:href': 'http://www.vcclab.org/lab/alogps/', '@ext-link-type': 'uri', '#text': 'http://www.vcclab.org/lab/alogps/'}, '#text': 'ALOGPS 2.1 used for reference value generation is freely available online ().'}]",2019-08-08
0,Scientific Data,41597,10.1038/sdata.2018.300,A cloud-free MODIS snow cover dataset for the contiguous United States from 2000 to 2017,15,1,2019,,,2019-01-15
0,Scientific Data,41597,10.1038/s41597-019-0147-x,Dataset of three-dimensional traces of roads,5,8,2019,,,2019-08-05
0,Scientific Data,41597,10.1038/s41597-019-0338-5,A longitudinal neuroimaging dataset on multisensory lexical processing in school-aged children,20,12,2019,,Code used to create event data files from compiled E-prime data and to deface T1-weighted images are located in the code directory at the root level of the dataset.  uses .csv containing merged data from all subjects per task and outputs events.tsv files into each subject folder as described in data records.  and  remove facial features from all T1-weighted images.  confirms that all stimuli referenced in participant events.tsv files exist in the stimuli directory at the root level of the dataset.,2019-12-20
0,Scientific Data,41597,10.1038/sdata.2019.40,A longitudinal neuroimaging dataset on arithmetic processing in school children,5,3,2019,,,2019-03-05
0,Scientific Data,41597,10.1038/s41597-019-0086-6,"Posterior samples of the parameters of binary black holes from Advanced LIGO, Virgo’s second observing run",3,6,2019,http://pycbc.org,"The posterior probability density functions presented in this paper were sampled using the PyCBC Inference software. The PyCBC Inference toolkit uses the Bayesian inference methodology described in this paper; a more detailed description of the toolkit is presented in ref.. The source code and documentation of PyCBC Inference is available as part of the PyCBC software package at . The results in this paper were generated with the PyCBC version 1.12.3 release. In the data release repository for this work we provide scripts and configuration files for replicating our analysis. The scripts document our command line calls to the  executable which performs the ensemble MCMC analyses. The command line call to  contains options for: the ensemble MCMC configuration, data conditioning, and locations of the configuration file and gravitational-wave detector data files. The configuration files included in the repository, and used as an input to , specify the prior probability density functions used in the analyses, including sections for: initializing the distribution of Markov-chain positions in the ensemble MCMC, declaring transformations between the parameters that define the prior and the parameters that the ensemble MCMC samples (eg. ), and defining additional constraints to the prior probability density function.",2019-06-03
0,Scientific Data,41597,10.1038/s41597-019-0325-x,Interaction data from the Copenhagen Networks Study,11,12,2019,,"Alongside the data, we provide an iPython notebook showing basic data loading and use (see  in the Figshare data repository). The notebook is intended to showcase the basic approaches to working with the released data.",2019-12-11
0,Scientific Data,41597,10.1038/s41597-019-0121-7,Energy refinement and analysis of structures in the QM9 database via a highly accurate quantum chemical method,3,7,2019,,The QM9-G4MP2 database contains raw outputs and scripts to parse the data addressed in this paper. All scripts are released with the BSD license. Other details on the scripts are discussed in the Usage Notes.,2019-07-03
0,Scientific Data,41597,10.1038/sdata.2018.309,"GFPLAIN250m, a global high-resolution dataset of Earth’s floodplains",15,1,2019,,,2019-01-15
0,Scientific Data,41597,10.1038/s41597-020-0358-1,Reference data on  anatomy and indentation response of tissue layers of musculoskeletal extremities,15,1,2020,https://simtk.org/projects/multis; https://simtk.org/frs/?group_id=1032; https://docs.anaconda.com/anaconda/,"The source code repository is available at (). Additionally, two static packages containing thickness analysis software and all data/source code used in the technical validation section are available (). In order to use the provided scripts, one needs to install Python 2.7 with Anaconda (). The two additional libraries required to read ultrasound and data files respectively are DICOM and npTDMS. Additional libraries used in the provided scripts can be installed using Anaconda (“conda install” command).",2020-01-15
0,Scientific Data,41597,10.1038/s41597-019-0312-2,A global wildfire dataset for the analysis of fire regimes and fire behaviour,29,11,2019,,"The code is available on demand from the EFFIS or GWIS team of the Joint Research Centre of the European Commission. Two parameters have been used in the execution of the application to the MCD64A1. First, the fire is considered as ended when it has been 16 days without activity. The second parameter is the time between two burnt areas that touch each other: if one of them has been active in the last 5 days it will become a single fire event. The code developed in GWIS uses the previously mentioned libraries and processes a single delivery of a burnt area product. The spatio-temporal clustering is defined during the creation process of the sparse matrix.",2019-11-29
0,Scientific Data,41597,10.1038/s41597-019-0117-3,Metagenomics and transcriptomics data from human colorectal cancer,5,7,2019,,"[{'sup': {'xref': {'@ref-type': 'bibr', '@rid': 'CR17', '#text': '17'}}, 'monospace': ['scripts', 'scripts', 'used_packages_and_their_versions.tsv', 'used_parameters.tsv.'], '#text': 'All the code used to process the genomic data is freely available as a part of the provided Zenodo repository and the code is located in the folder named . The  folder also contains dependencies listed in the file  and the used parameter values listed in  Depending on the scripts’ functionality, they are separated into various folders:'}, {'monospace': 'rnaseq-subtype-classification', '#text': 'The folder  contains scripts used for read mapping, gene expression quantification, and profile classification.'}, {'monospace': 'kraken/human-unmapped', '#text': 'The folder  contains scripts to assign reads to bacterial taxa.'}, {'monospace': 'kraken/diff-expr-taxa', '#text': 'The folder  contains scripts for differential analysis of bacterial species in CMS.'}, {'monospace': '16S-metabarcoding', '#text': 'The folder  contains scripts for metabarcoding data analysis.'}]",2019-07-05
0,Scientific Data,41597,10.1038/s41597-019-0264-6,Geocoding of worldwide patent data,6,11,2019,,"['The data extraction and parsing were done in Python 3.4 and 3.6.', 'The construction of address fields, the cleaning, data processing, matching with Geonames, and imputation of missing information was implemented in PostgreSQL 9.6.6. The assignment of regions and cities was done in PostGIS 2.4.', {'ext-link': {'@xlink:href': 'https://github.com/seligerf/Imputation-of-missing-location-information-for-worldwide-patent-data', '@ext-link-type': 'uri', '#text': 'https://github.com/seligerf/Imputation-of-missing-location-information-for-worldwide-patent-data'}, '#text': 'All Python and PostgreSQL code produced for this project can be accessed upon request. The PostgreSQL codes for the imputation of missing country codes and location information is available on Github ().'}]",2019-11-06
0,Scientific Data,41597,10.1038/s41597-019-0162-y,Global tissue-specific transcriptome analysis of  fruit across six developmental stages,21,8,2019,,,2019-08-21
0,Scientific Data,41597,10.1038/sdata.2017.55,Se-SAD serial femtosecond crystallography datasets from selenobiotinyl-streptavidin,25,4,2017,,,2017-04-25
0,Scientific Data,41597,10.1038/sdata.2018.5,RNA-seq transcriptomic analysis of adult zebrafish inner ear hair cells,6,2,2018,,,2018-02-06
0,Scientific Data,41597,10.1038/sdata.2018.55,Massively parallel recordings in macaque motor cortex during an instructed delayed reach-to-grasp task,10,4,2018,,,2018-04-10
0,Scientific Data,41597,10.1038/sdata.2016.134,High-throughput screening of inorganic compounds for the discovery of novel dielectric and optical materials,31,1,2017,,,2017-01-31
0,Scientific Data,41597,10.1038/sdata.2018.159,A spatio-temporal land use and land cover reconstruction for India from 1960–2010,14,8,2018,,,2018-08-14
0,Scientific Data,41597,10.1038/sdata.2018.258,A reference set of curated biomedical data and metadata from clinical case reports,20,11,2018,,,2018-11-20
0,Scientific Data,41597,10.1038/sdata.2018.165,Regional-scale management maps for forested areas of the Southeastern United States and the US Pacific Northwest,28,8,2018,,,2018-08-28
0,Scientific Data,41597,10.1038/sdata.2018.80,High-resolution hydrometeorological data from a network of headwater catchments in the tropical Andes,3,7,2018,,,2018-07-03
0,Scientific Data,41597,10.1038/sdata.2018.168,Residential wearable RSSI and accelerometer measurements with detailed location annotations,21,8,2018,,,2018-08-21
0,Scientific Data,41597,10.1038/sdata.2017.175,"RE-Europe, a large-scale dataset for modeling a highly renewable European electricity system",28,11,2017,,,2017-11-28
0,Scientific Data,41597,10.1038/sdata.2018.273,"Columbia Open Health Data, clinical concept prevalence and co-occurrence from electronic health records",27,11,2018,,,2018-11-27
0,Scientific Data,41597,10.1038/sdata.2017.184,"Verification of  stock collections using SNPmatch, a tool for genotyping high-plexed samples",19,12,2017,,,2017-12-19
0,Scientific Data,41597,10.1038/sdata.2018.203,Open grid model of Australia’s National Electricity Market allowing backtesting against historic data,23,10,2018,,,2018-10-23
0,Scientific Data,41597,10.1038/sdata.2017.108,"Spatiotemporal database of US congressional elections, 1896–2014",15,8,2017,,,2017-08-15
0,Scientific Data,41597,10.1038/sdata.2018.110,"MEG-BIDS, the brain imaging data structure extended to magnetoencephalography",19,6,2018,,,2018-06-19
0,Scientific Data,41597,10.1038/sdata.2018.206,"GHWR, a multi-method global heatwave and warm-spell record and toolbox",30,10,2018,,,2018-10-30
0,Scientific Data,41597,10.1038/sdata.2017.193,"ANI-1, A data set of 20 million calculated off-equilibrium conformations for organic molecules",19,12,2017,,,2017-12-19
0,Scientific Data,41597,10.1038/sdata.2018.189,Global-scale phylogenetic linguistic inference from lexical resources,9,10,2018,,,2018-10-09
0,Scientific Data,41597,10.1038/sdata.2018.209,In-depth data on the network structure and hourly activity of the Central Chilean power grid,23,10,2018,,,2018-10-23
